,date_mutation,valeur_fonciere,code_voie,code_postal,code_com,no_plan,nb_lot,surface_reel_bati,nb_piece_prin,surf_terrain,tt_surf_carez,vente,vente_etat_futur_achev,appartement,dependance,local_indus_com,maison,PE
21072,2023-07-27,2103420.0,0430,31180.0,117,510,0,212,11,3732,0.0,3,0,0,1,0,1,64637.78077624509
21073,2023-08-18,302500.0,0048,31770.0,149,49,0,88,5,315,0.0,1,0,0,0,0,1,9295.779580309278
21074,2023-09-07,260000.0,7468,31300.0,555,406,2,49,2,0,46.28,2,0,1,1,0,0,7989.760961588139
21075,2023-05-31,250000.0,0223,31330.0,232,17,4,65,3,0,65.03,2,0,1,1,0,0,7682.462463065518
21076,2023-08-18,290000.0,0042,31220.0,406,675,0,59,5,1734,0.0,2,0,0,1,0,1,8911.656457156003
21077,2023-09-27,280000.0,B059,31580.0,43,113,0,0,0,2547,0.0,4,0,0,0,0,0,8604.35795863338
21078,2023-08-07,387400.0,B007,31700.0,351,416,0,0,0,130,0.0,1,0,0,0,0,0,11904.74383276633
21079,2023-12-06,1089782.0,0896,31100.0,555,39,5,53,2,0,68.16,5,1,1,1,0,0,33488.83723169787
21080,2023-05-31,345000.0,0216,31700.0,150,1359,9,56,3,0,56.67,3,0,1,1,0,0,10601.798199030416
21081,2023-06-13,1036140.0,5644,31400.0,555,126,6,67,4,0,0.0,4,0,1,1,0,0,31840.426625922824
21082,2023-08-18,756150.0,0060,31790.0,490,94,0,87,4,1803,0.0,3,0,0,1,0,1,23236.37596578797
21083,2023-12-27,272000.0,8216,31000.0,555,156,6,19,1,0,19.5,2,0,1,1,0,0,8358.519159815285
21084,2023-04-11,280000.0,1577,31100.0,555,293,2,42,2,0,0.0,2,0,1,1,0,0,8604.35795863338
21085,2023-08-07,1160000.0,B002,31460.0,102,17,0,134,8,15815,0.0,8,0,0,1,0,1,35646.62582862401
21086,2023-09-21,457000.0,0450,31240.0,488,28,2,79,4,0,76.37,2,0,0,1,0,1,14043.541382483767
21087,2023-11-08,220000.0,7648,31500.0,555,5,4,63,3,0,66.9,2,0,1,1,0,0,6760.566967497656
21088,2023-09-27,130000.0,B045,31590.0,501,95,0,50,2,276,0.0,1,0,0,0,0,1,3994.8804807940696
21089,2023-11-14,789000.0,0570,31600.0,395,174,3,0,0,0,0.0,3,1,0,0,0,0,24245.851533434776
21090,2023-09-27,804000.0,B040,31220.0,135,1966,0,0,0,1532,0.0,6,0,0,0,0,0,24706.799281218708
21091,2023-05-17,346300.0,B224,31160.0,20,51,0,101,6,540,0.0,2,0,0,1,0,1,10641.747003838358
21092,2023-12-28,150000.0,5028,31200.0,555,192,2,43,2,0,0.0,2,0,1,1,0,0,4609.477477839311
21093,2023-01-27,31500.0,B062,31310.0,455,58,0,0,0,465,0.0,1,0,0,0,0,0,967.9902703462553
21094,2023-01-16,3150000.0,6988,31000.0,555,13,1,471,0,0,0.0,1,0,0,0,1,0,96799.02703462556
21095,2023-03-03,439400.0,1029,31770.0,149,72,2,76,4,0,71.43,2,0,1,1,0,0,13502.696025083957
21096,2023-05-04,1500000.0,B040,31220.0,286,185,0,0,0,18820,0.0,2,0,0,0,0,0,46094.77477839311
21097,2023-12-29,100000.0,5716,31000.0,555,28,1,32,1,0,0.0,1,0,1,0,0,0,3072.9849852262073
21098,2023-03-31,6912000.0,2008,31500.0,555,20,0,373,15,3312,0.0,8,0,1,0,0,0,212404.72217883545
21099,2023-03-24,352000.0,0009,31110.0,500,63,6,31,2,0,30.79,4,0,1,1,0,0,10816.907147996251
21100,2023-03-24,6111.11,0006,31570.0,82,138,0,260,6,162,0.0,1,0,0,0,0,1,187.7934927306573
21101,2023-09-21,878600.0,0446,31700.0,69,306,0,99,4,662,0.0,2,0,0,1,0,1,26999.24608019746
21102,2023-05-04,867470.0,B046,31560.0,495,208,0,0,0,67445,0.0,5,0,0,0,0,0,26657.222851341787
21103,2023-02-24,699000.0,2212,31500.0,555,365,0,377,0,160,0.0,1,0,0,0,1,0,21480.165046731192
21104,2023-05-31,713000.0,0242,31470.0,499,1697,0,290,10,1920,0.0,2,0,0,0,0,1,21910.38294466286
21105,2023-09-13,315700.0,0330,31320.0,35,163,4,42,2,0,0.0,2,0,1,1,0,0,9701.413598359139
21106,2023-05-31,170000.0,0247,31860.0,421,330,1,75,4,0,0.0,1,0,0,0,0,1,5224.074474884553
21107,2023-01-04,547000.0,4816,31400.0,555,140,2,65,3,0,66.9,2,0,1,1,0,0,16809.227869187354
21108,2023-04-05,836400.0,8628,31400.0,555,147,3,79,3,0,0.0,3,0,1,1,0,0,25702.446416432
21109,2023-03-21,130000.0,B094,31380.0,383,83,0,0,0,945,0.0,1,0,0,0,0,0,3994.8804807940696
21110,2023-05-04,25000.0,B030,31470.0,87,370,0,0,0,1530,0.0,1,0,0,0,0,0,768.2462463065518
21111,2023-05-25,3000.0,7352,31000.0,555,429,2,0,0,0,0.0,2,0,0,1,0,0,92.18954955678622
21112,2023-07-11,188000.0,B262,31770.0,149,414,0,0,0,204,0.0,1,0,0,0,0,0,5777.211772225271
21113,2023-09-20,357816.0,1005,31770.0,149,141,5,69,3,0,0.0,3,0,1,1,0,0,10995.631954737006
21114,2023-02-10,100000.0,6540,31000.0,555,79,1,18,1,0,18.94,1,0,1,0,0,0,3072.9849852262073
21115,2023-09-21,596000.0,0436,31300.0,555,282,7,61,2,0,59.0,4,0,1,1,0,0,18314.990511948195
21116,2023-03-24,340000.0,0016,31110.0,213,1268,0,40,1,1460,0.0,2,0,0,1,0,1,10448.148949769105
21117,2023-03-24,1347230.0,0013,31700.0,351,792,1,211,8,1200,0.0,4,0,0,1,0,1,41400.175616463035
21118,2023-12-07,164000.0,8696,31400.0,555,6,2,21,1,0,0.0,2,0,1,1,0,0,5039.695375770981
21119,2023-05-04,25000.0,B033,31470.0,87,606,0,0,0,35410,0.0,1,0,0,0,0,0,768.2462463065518
21120,2023-05-31,105710.0,2894,31400.0,555,17,4,22,1,0,0.0,2,0,1,1,0,0,3248.452427882624
21121,2023-05-04,60000.0,B035,31220.0,286,214,0,0,0,23310,0.0,1,0,0,0,0,0,1843.7909911357247
21122,2023-03-21,260000.0,B097,31700.0,160,1145,0,0,0,256,0.0,1,1,0,0,0,0,7989.760961588139
21123,2023-05-04,300000.0,B039,31220.0,286,305,0,0,0,89718,0.0,5,0,0,0,0,0,9218.954955678622
21124,2023-05-04,1187202.0,B038,31750.0,169,612,0,0,0,1326,0.0,3,0,0,0,0,0,36482.53920430524
21125,2023-03-24,214000.0,0010,31190.0,33,31,4,57,3,0,57.0,2,0,1,1,0,0,6576.187868384085
21126,2023-08-18,551600.0,0075,31410.0,181,1574,0,128,4,1289,0.0,2,0,0,0,0,1,16950.58517850776
21127,2023-08-18,491250.0,0095,31270.0,203,13,3,61,3,0,0.0,3,0,1,1,0,0,15096.038739923744
21128,2023-08-18,83000.0,0093,31210.0,390,1334,0,81,4,211,0.0,1,0,0,0,0,1,2550.577537737752
21129,2023-07-06,458000.0,2740,31170.0,557,558,2,0,0,0,0.0,2,1,0,0,0,0,14074.27123233603
21130,2023-03-16,130000.0,2592,31000.0,555,323,1,23,1,0,23.46,1,0,1,0,0,0,3994.8804807940696
21131,2023-09-20,223560.0,1011,31270.0,157,378,1,79,4,0,76.9,1,0,0,0,0,1,6869.965232971709
21132,2023-09-13,746000.0,0350,31850.0,389,92,0,98,5,696,0.0,2,0,0,0,0,1,22924.467989787503
21133,2023-09-27,80000.0,B012,31210.0,556,227,0,0,0,4118,0.0,2,0,0,0,0,0,2458.387988180966
21134,2023-10-04,532800.0,5196,31400.0,555,61,5,89,4,0,90.08,3,0,1,1,0,0,16372.864001285234
21135,2023-09-27,210000.0,B017,31210.0,390,1009,0,0,0,708,0.0,1,0,0,0,0,0,6453.268468975036
21136,2023-05-17,2158791.0,B260,31310.0,375,154,0,0,0,110304,0.0,15,0,0,0,0,0,66339.3232924147
21137,2023-02-03,19000.0,3204,31500.0,555,221,1,0,0,0,0.0,1,0,0,1,0,0,583.8671471929794
21138,2023-05-23,326000.0,0195,31390.0,107,148,8,81,4,0,44.19,4,0,1,1,0,0,10017.931051837437
21139,2023-05-17,143919.4,B261,31310.0,375,153,0,0,0,11981,0.0,1,0,0,0,0,0,4422.621552827646
21140,2023-05-23,290000.0,0198,31320.0,113,46,0,83,5,280,0.0,1,0,0,0,0,1,8911.656457156003
21141,2023-07-12,240000.0,4016,31500.0,555,5,4,71,4,0,71.49,2,0,1,1,0,0,7375.163964542899
21142,2023-05-04,2050.0,B019,31190.0,24,950,0,0,0,5235,0.0,3,0,0,0,0,0,62.99619219713726
21143,2023-05-04,120000.0,B018,31220.0,286,650,0,0,0,20748,0.0,2,0,0,0,0,0,3687.5819822714493
21144,2023-09-27,420000.0,B001,31580.0,43,118,0,0,0,7782,0.0,6,0,0,0,0,0,12906.536937950072
21145,2023-05-31,2195400.0,0250,31620.0,118,1232,0,147,4,4076,0.0,4,0,0,1,0,1,67464.31236565615
21146,2023-03-10,228000.0,6993,31500.0,555,348,4,80,4,0,0.0,2,0,1,1,0,0,7006.405766315754
21147,2023-05-31,262000.0,0251,31850.0,389,161,0,79,4,181,0.0,1,0,0,0,0,1,8051.220661292664
21148,2023-05-04,484000.0,B011,31620.0,202,242,0,0,0,29889,0.0,4,0,0,0,0,0,14873.247328494845
21149,2023-05-31,285000.0,0255,31880.0,526,859,3,44,2,0,0.0,3,0,1,1,0,0,8758.007207894692
21150,2023-05-04,19500000.0,B010,31220.0,286,187,0,0,0,274341,0.0,26,0,0,0,0,0,599232.0721191105
21151,2023-09-29,282800.0,5807,31100.0,555,296,0,0,0,32,0.0,1,0,0,0,1,0,8690.401538219716
21152,2023-09-27,735003.0,B007,31490.0,88,333,0,0,0,20576,0.0,6,0,0,0,0,0,22586.53183096218
21153,2023-03-04,150000.0,0415,31370.0,454,34,0,80,3,70,0.0,1,0,0,0,0,1,4609.477477839311
21154,2023-09-27,5000.0,B005,31120.0,227,6,0,0,0,5730,0.0,1,0,0,0,0,0,153.6492492613104
21155,2023-01-19,375000.0,8804,31100.0,555,358,5,63,4,0,0.0,3,0,1,1,0,0,11523.693694598278
21156,2023-02-10,246000.0,0811,31770.0,149,60,4,45,2,0,45.82,2,0,1,1,0,0,7559.543063656471
21157,2023-06-23,79000.0,2212,31500.0,555,285,1,20,1,0,0.0,1,0,1,0,0,0,2427.658138328704
21158,2023-07-07,480000.0,B102,31370.0,65,753,0,0,0,107,0.0,2,0,0,0,0,0,14750.327929085797
21159,2023-05-02,450000.0,B057,31440.0,316,1391,0,0,0,12622,0.0,1,0,0,0,0,0,13828.432433517932
21160,2023-05-02,174824.0,B052,31330.0,341,2871,0,0,0,1667,0.0,1,0,0,0,0,0,5372.315270571865
21161,2023-09-28,689700.0,3484,31200.0,555,67,3,0,0,0,0.0,3,1,0,0,0,0,21194.377443105153
21162,2023-05-16,210000.0,0807,31600.0,395,90,0,83,4,182,0.0,1,0,0,0,0,1,6453.268468975036
21163,2023-06-28,1.0,0016,31360.0,84,1048,0,0,0,185,0.0,1,0,0,0,0,0,0.030729849852262077
21164,2023-05-16,339000.0,0800,31780.0,116,26,3,56,3,0,56.49,3,0,1,1,0,0,10417.419099916842
21165,2023-06-28,2656000.0,0011,31320.0,578,103,0,400,14,5190,0.0,4,0,0,1,0,1,81618.48120760807
21166,2023-02-20,80000.0,0020,31460.0,26,219,0,50,3,38,0.0,1,0,0,0,0,1,2458.387988180966
21167,2023-05-26,387000.0,0016,31450.0,57,714,2,0,0,0,0.0,2,1,0,0,0,0,11892.451892825424
21168,2023-05-26,40000.0,0019,31560.0,100,793,0,0,0,148,0.0,1,0,0,0,0,0,1229.193994090483
21169,2023-05-26,329700.0,0013,31140.0,22,353,9,41,2,0,0.0,3,0,1,1,0,0,10131.631496290805
21170,2023-07-12,637600.0,0175,31700.0,160,964,0,150,5,763,0.0,2,0,0,0,0,1,19593.352265802303
21171,2023-08-04,177000.0,0960,31600.0,395,51,4,42,2,0,0.0,2,0,1,1,0,0,5439.183423850388
21172,2023-04-13,1.0,0757,31770.0,149,232,0,0,0,41,0.0,1,0,0,0,0,0,0.030729849852262077
21173,2023-04-13,4000.0,0755,31240.0,561,253,1,0,0,0,0.0,1,0,0,1,0,0,122.91939940904831
21174,2023-05-26,320850.0,0010,31330.0,473,81,3,65,3,0,57.32,3,0,1,1,0,0,9859.672325098289
21175,2023-08-10,411440.0,1106,31300.0,555,152,1,120,5,0,0.0,1,0,0,0,0,1,12643.489423214709
21176,2023-07-13,203000.0,1577,31600.0,395,53,0,86,4,445,0.0,1,0,0,0,0,1,6238.1595200092015
21177,2023-07-07,449650.0,B114,31290.0,582,1728,0,80,4,775,0.0,1,0,0,0,0,1,13817.676986069642
21178,2023-07-07,221000.0,B115,31600.0,547,28,0,0,0,1138,0.0,1,0,0,0,0,0,6791.2968173499185
21179,2023-06-28,805521400.0,0004,31700.0,56,437,96,0,0,0,0.0,96,1,0,0,0,0,24753551.67478394
21180,2023-06-28,167400.0,0002,31530.0,356,2371,0,0,0,98,0.0,1,0,0,0,0,0,5144.1768652686715
21181,2023-03-30,900000.0,6912,31200.0,555,168,0,176,8,804,0.0,3,0,1,0,0,0,27656.864867035863
21182,2023-11-20,769812.0,8867,31500.0,555,271,5,70,4,0,68.34,3,0,1,1,0,0,23656.207174469575
21183,2023-01-30,880000.0,4673,31300.0,555,308,4,67,3,0,68.65,4,0,1,1,0,0,27042.267869990625
21184,2023-07-12,2319720.0,0165,31700.0,150,1567,17,487,13,2811,0.0,7,0,1,1,1,1,71284.64729928938
21185,2023-05-26,572000.0,0007,31420.0,28,21,0,240,7,460,0.0,4,0,1,0,0,0,17577.474115493904
21186,2023-04-13,970500.0,0769,31700.0,69,171,3,107,5,0,107.39,3,0,1,1,0,0,29823.319281620345
21187,2023-08-09,800000.0,B114,31590.0,573,334,0,105,5,2946,0.0,2,0,0,1,0,1,24583.87988180966
21188,2023-05-02,155000.0,B062,31530.0,356,2342,0,0,0,43,0.0,1,0,0,0,0,0,4763.126727100622
21189,2023-05-26,529600.0,0001,31530.0,507,747,0,144,2,1210,0.0,2,0,0,0,0,1,16274.528481757996
21190,2023-12-21,196000.0,6128,31000.0,555,494,1,42,2,0,0.0,1,0,1,0,0,0,6023.050571043366
21191,2023-05-26,393965.0,0003,31140.0,282,510,3,56,3,61,51.39,4,0,1,1,0,0,12106.485297046427
21192,2023-08-04,552000.0,0970,31320.0,113,420,9,60,3,0,0.0,3,0,1,1,0,0,16962.877118448665
21193,2023-05-02,618106.0,B060,31600.0,395,443,0,0,0,190,0.0,2,0,0,0,0,0,18994.304572782305
21194,2023-07-12,488000.0,0160,31600.0,547,138,0,182,10,1508,0.0,2,0,0,0,0,1,14996.166727903892
21195,2023-06-28,1619700.0,0008,31210.0,430,1096,0,244,10,9537,0.0,6,0,0,1,0,1,49773.13780570888
21196,2023-12-15,880000.0,3336,31400.0,555,139,0,191,6,123,0.0,1,0,0,0,0,1,27042.267869990625
21197,2023-06-28,280000.0,0009,31470.0,499,1178,4,71,3,0,70.82,2,0,0,1,0,1,8604.35795863338
21198,2023-02-02,340400.0,6258,31500.0,555,164,0,92,5,195,0.0,1,0,0,0,0,1,10460.440889710011
21199,2023-12-22,760050.0,7508,31000.0,555,109,5,72,3,0,72.44,3,0,1,1,0,0,23356.222380211788
21200,2023-03-28,176000.0,0564,31600.0,395,25,2,47,2,0,0.0,2,0,1,1,0,0,5408.453573998126
21201,2023-05-26,170000.0,0040,31290.0,262,189,0,120,2,120,0.0,1,0,0,0,0,1,5224.074474884553
21202,2023-07-19,861000.0,0771,31120.0,433,175,0,104,4,2856,0.0,3,0,0,1,0,1,26458.400722797647
21203,2023-11-13,692100.0,4669,31100.0,555,724,0,83,4,411,0.0,3,0,0,1,0,1,21268.12908275058
21204,2023-04-24,626111.1,1339,31200.0,555,525,5,116,5,0,46.9,5,0,1,1,0,0,19240.30009383464
21205,2023-12-04,291000.0,0120,31500.0,555,474,5,22,1,0,21.8,3,0,1,1,0,0,8942.386307008264
21206,2023-06-22,329800.0,3465,31170.0,557,627,0,114,6,657,0.0,1,0,0,0,0,1,10134.704481276032
21207,2023-07-12,890000.0,0154,31140.0,22,441,3,205,10,500,0.0,4,0,1,1,0,1,27349.56636851325
21208,2023-05-26,100420.0,0036,31330.0,592,349,0,75,4,502,0.0,1,0,0,0,0,1,3085.891522164158
21209,2023-05-26,245000.0,0031,31810.0,572,890,0,80,4,292,0.0,1,0,0,0,0,1,7528.813213804209
21210,2023-07-31,536304.0,6360,31500.0,555,671,3,0,0,0,0.0,3,1,0,1,0,0,16480.541395167562
21211,2023-07-19,988000.0,0780,31130.0,44,280,0,100,5,640,0.0,2,0,0,1,0,1,30361.09165403493
21212,2023-04-25,504000.0,0108,31270.0,203,435,9,62,3,0,0.0,3,0,1,1,0,0,15487.844325540085
21213,2023-04-25,334000.0,0105,31320.0,113,243,4,66,3,0,63.24,2,0,1,1,0,0,10263.769850655533
21214,2023-05-02,465000.0,B041,31530.0,356,2344,0,0,0,911,0.0,3,0,0,0,0,0,14289.380181301865
21215,2023-04-25,195150.0,0107,31410.0,303,121,0,50,2,580,0.0,1,0,0,0,0,1,5996.930198668944
21216,2023-05-02,80000.0,B042,31800.0,246,1335,0,0,0,2311,0.0,2,0,0,0,0,0,2458.387988180966
21217,2023-07-19,504000.0,0788,31770.0,149,219,3,62,3,0,59.02,3,0,1,1,0,0,15487.844325540085
21218,2023-12-22,194660.0,7510,31000.0,555,213,1,56,2,0,47.7,1,0,1,0,0,0,5981.872572241336
21219,2023-07-26,438000.0,3620,31200.0,555,93,3,75,3,0,0.0,3,0,1,1,0,0,13459.67423529079
21220,2023-05-02,15000.0,B049,31600.0,299,824,0,0,0,23145,0.0,1,0,0,0,0,0,460.94774778393116
21221,2023-09-18,2282100.0,0315,31280.0,355,14,0,150,4,3000,0.0,3,0,0,1,0,1,70128.59034784728
21222,2023-09-01,187000.0,0520,31270.0,157,311,1,63,3,0,0.0,1,0,0,0,0,1,5746.481922373007
21223,2023-11-08,2.0,0610,31830.0,424,222,0,0,0,1054,0.0,2,0,0,0,0,0,0.061459699704524154
21224,2023-01-31,1350020.0,3415,31170.0,557,320,0,173,6,2592,0.0,2,0,0,1,0,1,41485.911897550846
21225,2023-11-21,160000.0,7608,31300.0,555,154,4,26,1,0,52.34,2,0,1,1,0,0,4916.775976361932
21226,2023-10-06,290000.0,0601,31170.0,557,1123,2,60,3,0,60.55,2,0,1,1,0,0,8911.656457156003
21227,2023-06-28,1700000.0,0020,31140.0,22,373,0,422,10,6096,0.0,5,0,0,1,0,1,52240.74474884553
21228,2023-05-02,360000.0,B040,31570.0,567,231,0,0,0,1066,0.0,2,0,0,0,0,0,11062.745946814348
21229,2023-05-26,233450.0,0023,31110.0,500,440,0,242,7,426,0.0,1,0,0,0,0,1,7173.883448010582
21230,2023-07-12,141000.0,0140,31800.0,483,72,3,28,1,0,0.0,3,0,1,1,0,0,4332.908829168953
21231,2023-05-26,370000.0,0025,31160.0,114,931,0,190,7,2646,0.0,2,0,0,0,0,1,11370.04444533697
21232,2023-05-26,4800.0,0020,31410.0,303,2116,0,0,0,86,0.0,1,0,0,0,0,0,147.50327929085796
21233,2023-05-26,400000.0,0022,31120.0,420,363,0,79,5,1032,0.0,2,0,0,0,0,1,12291.93994090483
21234,2023-06-23,1041420.0,4832,31200.0,555,36,0,144,5,950,0.0,2,0,0,1,0,1,32002.68023314277
21235,2023-03-28,279000.0,0500,31190.0,256,311,0,120,4,318,0.0,1,0,0,0,0,1,8573.628108781118
21236,2023-11-20,67600.0,6236,31200.0,555,178,1,26,1,0,17.77,1,0,1,0,0,0,2077.3378500129165
21237,2023-07-19,6960000.0,0715,31130.0,44,37,0,2389,0,13009,0.0,1,0,0,0,1,0,213879.75497174406
21238,2023-02-20,215000.0,0070,31150.0,91,287,0,94,4,180,0.0,1,0,0,0,0,1,6606.9177182363455
21239,2023-03-23,186000.0,0110,31770.0,149,257,4,68,4,0,0.0,2,0,1,1,0,0,5715.752072520747
21240,2023-03-23,193000.0,0111,31140.0,282,510,1,79,4,0,81.91,1,0,0,0,0,1,5930.861021486581
21241,2023-06-28,480000.0,0057,31190.0,233,1206,0,100,4,836,0.0,2,0,0,1,0,1,14750.327929085797
21242,2023-02-20,558000.0,0065,31320.0,35,274,9,59,3,0,59.32,3,0,1,1,0,0,17147.256217562237
21243,2023-04-13,1.0,0790,31770.0,149,447,0,0,0,19,0.0,1,0,0,0,0,0,0.030729849852262077
21244,2023-06-28,817500.0,0056,31820.0,417,543,3,0,0,0,0.0,3,1,0,0,0,0,25121.652254224246
21245,2023-07-06,888586.0,8356,31200.0,555,238,4,0,0,0,0.0,4,1,0,0,0,0,27306.11436082215
21246,2023-09-18,352000.0,0330,31380.0,228,581,0,138,4,1205,0.0,1,0,0,0,0,1,10816.907147996251
21247,2023-09-18,251160.0,0332,31270.0,157,520,2,53,3,0,53.39,2,0,1,1,0,0,7718.109088894143
21248,2023-02-10,1364793.0,0840,31000.0,555,472,5,113,5,0,0.0,3,0,1,1,0,0,41939.88396941832
21249,2023-06-28,600000.0,0051,31570.0,480,144,0,384,0,1156,0.0,1,0,0,0,1,0,18437.909911357245
21250,2023-06-28,1240000.0,0052,31620.0,79,152,0,224,8,5682,0.0,4,0,0,1,0,1,38105.013816804974
21251,2023-03-22,275000.0,3984,31300.0,555,220,1,0,0,0,0.0,1,1,0,0,0,0,8450.708709372071
21252,2023-06-28,479320.0,0050,31140.0,186,106,4,87,5,0,47.74,4,0,1,1,0,0,14729.431631186259
21253,2023-05-02,1.0,B028,31790.0,516,1690,0,0,0,146,0.0,1,0,0,0,0,0,0.030729849852262077
21254,2023-03-23,300000.0,0122,31790.0,490,310,0,180,8,596,0.0,1,0,0,0,0,1,9218.954955678622
21255,2023-06-28,360700.0,0047,31240.0,561,96,0,93,4,562,0.0,1,0,0,0,0,1,11084.25684171093
21256,2023-03-23,550000.0,2781,31400.0,555,135,2,0,0,0,0.0,2,1,0,0,0,0,16901.417418744142
21257,2023-07-24,523700.0,2108,31400.0,555,445,2,64,3,0,0.0,2,0,1,1,0,0,16093.222367629649
21258,2023-07-07,3.6,B152,31220.0,324,274,0,0,0,3091,0.0,3,0,0,0,0,0,0.11062745946814348
21259,2023-12-15,155000.0,5956,31200.0,555,201,2,59,0,0,0.0,1,0,0,0,1,0,4763.126727100622
21260,2023-04-07,2800000.0,6324,31400.0,555,262,17,138,5,0,112.75,7,0,1,1,0,0,86043.57958633381
21261,2023-06-28,2040000.0,0080,31140.0,282,110,0,320,10,2852,0.0,4,0,0,1,0,1,62688.89369861464
21262,2023-09-01,271430.0,0557,31830.0,424,784,0,80,4,280,0.0,1,0,0,0,0,1,8341.003145399494
21263,2023-12-27,750600.0,5396,31500.0,555,67,3,0,0,0,25.0,3,1,0,0,0,0,23065.825299107917
21264,2023-02-20,0.0,0040,31700.0,56,120,1,0,0,0,0.0,1,0,0,1,0,0,0.0
21265,2023-07-21,78500.0,5840,31100.0,555,535,1,72,4,0,0.0,1,0,1,0,0,0,2412.2932134025727
21266,2023-06-28,303223.62,0075,31150.0,293,124,0,114,4,1418,0.0,2,0,0,1,0,1,9318.01631425937
21267,2023-02-20,75000.0,0044,31560.0,396,1965,0,41,0,43,0.0,1,0,0,0,1,0,2304.7387389196556
21268,2023-07-07,1134080.0,7172,31500.0,555,963,0,0,0,132,0.0,1,0,0,0,0,0,34850.10812045338
21269,2023-12-30,448304.0,0810,31320.0,113,142,2,0,0,0,0.0,2,1,0,0,0,0,13776.314608168499
21270,2023-02-03,110000.0,5000,31000.0,555,51,1,23,1,0,0.0,1,0,1,0,0,0,3380.283483748828
21271,2023-03-15,901060.0,8120,31100.0,555,166,0,97,4,1975,0.0,3,0,0,1,0,1,27689.43850787927
21272,2023-07-12,455400.0,0190,31450.0,381,729,0,0,0,33,0.0,2,0,0,0,0,0,13994.37362272015
21273,2023-03-28,584000.0,0536,31200.0,555,226,2,0,0,0,0.0,2,1,0,0,0,0,17946.232313721055
21274,2023-07-19,15.6,0740,31340.0,584,998,0,7779,0,32040,0.0,13,0,0,0,1,0,0.47938565769528835
21275,2023-08-22,484200.0,3104,31200.0,555,83,4,98,4,0,98.07,2,0,1,1,0,0,14879.393298465297
21276,2023-05-02,2240000.0,B009,31310.0,111,337,0,88,3,69535,0.0,8,0,0,1,0,1,68834.86366906704
21277,2023-05-10,1132020.0,1676,31000.0,555,176,5,61,2,0,0.0,3,0,1,1,0,0,34786.80462975772
21278,2023-03-23,672000.0,0140,31840.0,541,152,0,83,4,1480,0.0,2,0,0,1,0,1,20650.459100720116
21279,2023-05-26,366000.0,2646,31100.0,555,488,2,0,0,0,0.0,2,0,0,1,0,0,11247.125045927918
21280,2023-07-07,2000.0,B170,31160.0,342,1584,0,0,0,326,0.0,1,0,0,0,0,0,61.459699704524155
21281,2023-10-04,431100.0,0470,31120.0,433,472,0,0,0,481,0.0,3,0,0,0,0,0,13247.63827131018
21282,2023-01-04,236000.0,5292,31300.0,555,223,0,0,0,1195,0.0,2,0,0,0,0,0,7252.24456513385
21283,2023-12-19,149050.0,2376,31500.0,555,377,1,40,2,0,41.12,1,0,1,0,0,0,4580.284120479663
21284,2023-01-20,705000.0,0214,31130.0,445,99,3,62,3,0,43.9,3,1,1,1,0,0,21664.544145844764
21285,2023-12-21,540000.0,8724,31300.0,555,630,3,49,2,0,49.05,3,0,1,1,0,0,16594.11892022152
21286,2023-12-01,233242.0,1196,31000.0,555,59,1,48,2,0,51.04,1,0,1,0,0,0,7167.491639241311
21287,2023-09-21,783900.0,5495,31100.0,555,320,3,0,0,0,62.9,3,1,0,0,0,0,24089.12929918824
21288,2023-09-11,229500.0,3620,31200.0,555,397,3,28,2,0,28.38,3,0,1,1,0,0,7052.500541094146
21289,2023-08-02,55555.0,0789,31100.0,555,748,1,0,0,0,0.0,1,0,0,1,0,0,1707.1968085424194
21290,2023-05-31,311850.0,4000,31300.0,555,448,1,0,0,0,0.0,1,0,0,1,0,0,9583.103676427929
21291,2023-06-15,239000.0,0564,31600.0,395,14,4,57,3,0,0.0,2,0,1,1,0,0,7344.434114690636
21292,2023-10-18,263550.0,0023,31110.0,500,243,3,34,2,0,0.0,3,0,1,1,0,0,8098.85192856367
21293,2023-12-04,658000.0,0180,31320.0,113,224,2,0,0,0,0.0,2,1,0,0,0,0,20220.241202788442
21294,2023-10-02,20160000.0,2947,31300.0,555,38,0,200,8,9860,0.0,8,0,0,1,0,1,619513.7730216035
21295,2023-01-13,42000.0,B039,31780.0,116,12,4,0,0,0,0.0,4,0,0,1,0,0,1290.6536937950073
21296,2023-11-15,820000.0,2208,31500.0,555,230,7,54,3,0,0.0,4,0,1,1,0,0,25198.4768788549
21297,2023-04-26,390000.0,1535,31800.0,483,130,0,0,0,63,0.0,1,0,0,0,0,0,11984.64144238221
21298,2023-01-19,128000.0,8898,31100.0,555,209,4,60,3,0,61.55,2,0,1,1,0,0,3933.420781089546
21299,2023-01-13,143000.0,B021,31290.0,137,102,0,0,0,191349,0.0,2,0,0,0,0,0,4394.368528873476
21300,2023-01-13,1614200.0,B020,31290.0,485,16,0,256,8,19788,0.0,5,0,0,1,0,1,49604.12363152144
21301,2023-04-25,240000.0,0167,31860.0,248,226,0,93,4,329,0.0,1,0,0,0,0,1,7375.163964542899
21302,2023-02-16,209000.0,8408,31000.0,555,117,1,45,2,0,45.11,1,0,1,0,0,0,6422.5386191227735
21303,2023-10-05,427950.0,1820,31170.0,557,65,3,44,2,0,0.0,3,0,1,1,0,0,13150.839244275556
21304,2023-04-25,190000.0,0163,31600.0,165,384,6,44,2,0,44.7,2,0,1,1,0,0,5838.671471929794
