Saison;Compagnie Operating;Numéro de vol;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période;Date de fin  de période;Compagnie propriétaire;Type Avion
W19;Sham Wing Airlines;1590;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;1;1;15:55;17:10;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1590;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;2;2;15:55;17:10;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1590;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;3;3;15:55;17:10;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1590;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;4;4;15:55;17:10;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1590;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;5;5;15:55;17:10;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;1;1;13:45;15:00;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;2;2;13:45;15:00;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;3;3;13:45;15:00;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;4;4;13:45;15:00;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;5;5;13:45;15:00;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1591;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;7;7;13:45;15:00;;;SASCO Airlines;Embraer RJ145
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;1;1;13:40;15:25;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;2;2;13:40;15:25;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;5;5;13:40;15:25;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;3;3;13:40;15:25;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;4;4;13:40;15:25;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;7;7;13:40;15:20;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1591;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;6;6;14:05;15:45;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;1;1;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;2;2;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;3;3;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;4;4;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;5;5;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1592;#N/A;;Lyon Saint-Exupéry Airport;Biarritz-Anglet-Bayonne Airport;7;7;20:10;21:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;3;3;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;4;4;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;1;1;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;2;2;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;5;5;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;7;7;16:10;18:15;;;Thai Flying Helicopter Service;Boeing 737-700 Winglets
W19;Thai Flying Helicopter Service;1592;#N/A;;Bologna Guglielmo Marconi Airport;Amsterdam Airport Schiphol;6;6;16:25;18:35;;;Wings Airline;Embraer 175 (short wing)
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;7;7;17:15;18:30;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;1;1;18:10;19:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;2;2;18:10;19:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;3;3;18:10;19:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;4;4;18:10;19:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1593;#N/A;;Biarritz-Anglet-Bayonne Airport;Lyon Saint-Exupéry Airport;5;5;18:10;19:25;;;SASCO Airlines;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;6;6;11:40;13:15;21/12/2019;04/01/2020;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;6;6;11:40;13:15;25/01/2020;07/03/2020;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;1;1;08:45;10:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;2;2;08:45;10:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;3;3;08:45;10:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;4;4;08:45;10:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1594;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;5;5;08:45;10:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1595;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;1;1;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1595;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;2;2;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1595;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;3;3;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1595;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;4;4;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1595;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;5;5;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;1;1;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;2;2;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;3;3;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;4;4;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;5;5;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;6;6;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Thai Flying Helicopter Service;1595;#N/A;;Amsterdam Airport Schiphol;Bologna Guglielmo Marconi Airport;7;7;20:20;22:05;;;Wings Airline;Embraer 190/Lineage 1000
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;2;2;12:25;15:35;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;4;4;12:25;15:35;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;5;5;12:25;15:35;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;1;1;12:25;15:35;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;3;3;12:25;15:35;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;6;6;12:25;15:35;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1596;Thai Flying Helicopter Service;2112;Charles de Gaulle International Airport;Mohammed V International Airport;7;7;12:25;15:35;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;1;1;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;2;2;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;3;3;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;4;4;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;5;5;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;6;6;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1596;Sham Wing Airlines;2112;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;7;7;05:10;07:50;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;2;2;16:35;19:50;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;4;4;16:35;19:50;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;5;5;16:35;19:50;;;Sham Wing Airlines;Airbus A320
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;1;1;16:35;19:50;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;3;3;16:35;19:50;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;6;6;16:35;19:50;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Sham Wing Airlines;1597;Thai Flying Helicopter Service;2115;Mohammed V International Airport;Charles de Gaulle International Airport;7;7;16:35;19:50;;;Sham Wing Airlines;Airbus A320 (sharklets)
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;2;2;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;3;3;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;4;4;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;5;5;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;6;6;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;7;7;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1597;Sham Wing Airlines;2115;Amsterdam Airport Schiphol;Rome–Fiumicino Leonardo da Vinci International Airport;1;1;05:55;08:10;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;1;1;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;2;2;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;3;3;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;4;4;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;5;5;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1598;#N/A;;Lyon Saint-Exupéry Airport;Brest Bretagne Airport;7;7;15:45;17:20;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;1;1;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;2;2;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;3;3;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;4;4;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;5;5;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;6;6;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Thai Flying Helicopter Service;1598;#N/A;;Rome–Fiumicino Leonardo da Vinci International Airport;Amsterdam Airport Schiphol;7;7;09:00;11:40;;;Thai Flying Helicopter Service;Boeing 737-800 Winglets
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;6;6;13:50;15:20;21/12/2019;04/01/2020;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;6;6;13:50;15:20;25/01/2020;07/03/2020;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;1;1;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;2;2;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;3;3;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;4;4;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;5;5;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1599;#N/A;;Brest Bretagne Airport;Lyon Saint-Exupéry Airport;7;7;13:10;14:40;;;SASCO Airlines;Canadair Regional Jet 700 | Regional Jet 550
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;1;1;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;2;2;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;3;3;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;4;4;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;5;5;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;6;6;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1600;#N/A;;Charles de Gaulle International Airport;Adolfo Suárez Madrid–Barajas Airport;7;7;12:25;14:35;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1601;#N/A;;Adolfo Suárez Madrid–Barajas Airport;Charles de Gaulle International Airport;1;1;15:35;17:45;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1601;#N/A;;Adolfo Suárez Madrid–Barajas Airport;Charles de Gaulle International Airport;2;2;15:35;17:45;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;1601;#N/A;;Adolfo Suárez Madrid–Barajas Airport;Charles de Gaulle International Airport;3;3;15:35;17:45;;;Sham Wing Airlines;Airbus A319
